video_title, video_id, comments
movies In the mood for a good cry recommend,01E5otZCpqw,I have seen this movie close to 20 times now. It's my one of fav movies. What makes it aesthetically beautiful is that there are fewer dialogues yet you get immersed in the story. Every frame of the movie looks like a painting. Such painstakingly beautiful movie.I badly wanted both the characters to hook up and get revenge on their respective cheating partners. But they did not and guess that's the beauty . 10/10 would watch again.❤️
movies In the mood for a good cry recommend,01E5otZCpqw,"""The mere possibility of a connection, not the connection itself."" One of the greatest quotes I've heard. I love your essays man. Keep doing it"
movies In the mood for a good cry recommend,01E5otZCpqw,"i think the most interesting part of this is how their surveillance is mostly self-imposed. mrs chan even says it when she’s talking to mr chow, that they are probably being too cautious. and it’s true in a way. we never hear from any of the gossipers in question about mr chan and mrs chow. we just hear from mr chow and mrs chan that there is potential gossip. maybe they didnt need to be so careful, and if they werent, maybe they could have evolved past their simple ideation into real, genuine love."
movies In the mood for a good cry recommend,01E5otZCpqw,This was a really high-quality film analysis. This is one of my favorite movies and you did a really good job with this video; the best I've seen from this channel so far!
movies In the mood for a good cry recommend,01E5otZCpqw,Great choice of film! Hong Kong films are so underrated in the West despite it being one of the biggest film industries in the world!
movies In the mood for a good cry recommend,01E5otZCpqw,"me watching the first 4 minutes of your analysis, then pausing it to finish the movie made everything 10x times better. I noticed all the subtle details that I missed in my first watch and I'm so glad you put it all here. thank you."
movies In the mood for a good cry recommend,01E5otZCpqw,Absolutely beautiful. Inspired me to dig thru old hard drives and find the paper i had written exploring the similarities and differences between this and several of Wang Kar Wai's other films.
movies In the mood for a good cry recommend,01E5otZCpqw,"i only started to appreciate this movie for what it is,, after watching over and over, on and off, over a few years - I guess I finally too settled in the right frame of mind and maturity to enable that to happen"
movies In the mood for a good cry recommend,01E5otZCpqw,This movie was painfully breathtaking and every scene accompanied with that background score was both beautiful and heartbreaking.
movies In the mood for a good cry recommend,01E5otZCpqw,thank you for this case study - incredibly easy to follow and concise :)
movies In the mood for a good cry recommend,01E5otZCpqw,"This is so fantastic! I would love to hear your comments on the seemingly offput ending! To me, it seemed like a play on how though chan and cheung's encounter was a fantasy and has become history, it's about honoring that moment that they had with each other and that even though they moved on with their lives, they can always remember that past like a broken down historical monument. It's definitely an ambiguous one but I think it was perfect in that it really made me go backwards in the movie to find out why it would be there - literally, as a viewer, revisiting the history of the movie itself. Cheers! I had to bump up my patreon support because of this (:"
movies In the mood for a good cry recommend,01E5otZCpqw,"Okay, this is was so fantastic to listen to, Mr Nerwriter sir, that I fear when I actually watch the film, it wouldn't possibly be any more moving. Stunned by these amazing 9 minutes."
movies In the mood for a good cry recommend,01E5otZCpqw,"Dude I love your work, I was inspired by you to start my own stuff. Your ideas are always very in-depth, so well thought out and really fresh. Please don't stop doing videos your one of the best and most interesting channels on Youtube!"
movies In the mood for a good cry recommend,01E5otZCpqw,"initially it was the music which drew me to watch this film ""In The Mood"". Then I was impressed by the photographic approach to scene filming. Very clever. We were the 'fly on the wall*, and the events established themselves by silence, mood and visual angles which often only showed part of the 'bigger scene.'  Your terminology '""frame within a frame"" was a good explanation of what I had also noticed, but which would not have been able to describe so succinctly!  I must admit I didn't understand the first half (or third) of the movie, but when the situation became clearer, everything was brilliantly portrayed, i.e. the love that grows from shared time, but which is constrained by circumstances, and how each of the two people behave and attempt to handle the situation. Thanks for your analysis."
movies In the mood for a good cry recommend,01E5otZCpqw,"""'In the mood for love' is a gorgeous, quiet and painful exploration of what happens when the fantasy you create for yourself is a perverse one, when it only serves to keep you from confronting the pain that it was created to avoid"". Indeed, such a relatable case."
movies In the mood for a good cry recommend,01E5otZCpqw,"One of the most beautiful “love” stories i’ve ever seen. Great analysis, thanks for this."
movies In the mood for a good cry recommend,01E5otZCpqw,This video helped me get an A- on my film paper at USC so thank you so much.
movies In the mood for a good cry recommend,01E5otZCpqw,"I love Wong Kar Wai's work. If you enjoyed ITMFL, you'll definitely enjoy 2046. Thank you so much for your commentary! Jared from Wisecrack/Thug Notes sent me here and I'm glad he did. :)It also would be interesting to see commentary about interconnectivity in film universes, esp. by the same director. With the exception of the Grandmaster, Wong Kar Wai's characters occupy the same space even if it's ""decades"" between stories."
movies In the mood for a good cry recommend,01E5otZCpqw,I watched this video about a year ago and have had this movie in the back of my mind ever since.  I finally got my hands on it and literally just finished watching it. It's absolutely stunning. Thank you for helping expose people like me to such beautiful art and storytelling!
movies In the mood for a good cry recommend,zdWNoNdkmuA,"Its the scene that summarizes the movie because has she walks in to see her husband, Mrs.Chow walks in and makes her husband leave, he does so without hesitation and she sits down beside Mr.Chan but Mrs.Chan stays beside her husband. Just Like in the whole film, Mr.Chow leaves his wife after a while but Mrs.Chan just can't leave her husband and sticks around him. Thats why this scene is soo good."
movies In the mood for a good cry recommend,zdWNoNdkmuA,"I cannot ever describe this film in any words in any of the languages I speak. What it means to me personally, and what I think it means about people and about love is beyond my descriptive ablilities. Perhaps that is why the film is such a stunning visual spectacle. The many images carry the message, as a the themes and melodies of a symphony do."
movies In the mood for a good cry recommend,zdWNoNdkmuA,omg i was not expecting this to be in french LMAO
movies In the mood for a good cry recommend,zdWNoNdkmuA,"France has a very strong cinematographic tradition. Among others,  Chinese, Hong-Kongese, Taiwanese, Japonese and Korean movies are a must in France for who is there interested in cinema. That's why also there is money to synchronize even foreign arthouse cinema. Most of French cinema lovers prefer original versions with subtitles though."
movies In the mood for a good cry recommend,zdWNoNdkmuA," @elrevah  Almost all cinema lovers prefer original versions with subtitles, because if you dub over an actor you lose their vocal performance and in turn are disconnected from their physical performance. Dubs ruin movies. Casual movie-goers sometimes like dubs, usually because they really don't give a fuck about performances."
movies In the mood for a good cry recommend,zdWNoNdkmuA,me neither xD
movies In the mood for a good cry recommend,zdWNoNdkmuA, @Ethidian  I prefer subtitles.
movies In the mood for a good cry recommend,zdWNoNdkmuA,Same lol. It ruin the vibe for me haha
movies In the mood for a good cry recommend,zdWNoNdkmuA,I just realized their two spouses sit at the table with each other. I didn't know who the woman in the red dress was until now. And Tony Leung's character leaves the room immediately after.
movies In the mood for a good cry recommend,zdWNoNdkmuA,"I had the same reflection rewatching it, this few silent seconds are brilliant foreshadowing"
movies In the mood for a good cry recommend,zdWNoNdkmuA,I love the contrast between the two women: one is modern and has assertive manners while the other one is classic and passive
movies In the mood for a good cry recommend,zdWNoNdkmuA,this was my favorite sequence... so voyeuristic
movies In the mood for a good cry recommend,zdWNoNdkmuA,"why is it summarizing it though(?)yes, it introduces us into into the kinda complicated relationships and its a really good foreshadowing, but i feel like that is as much as it tells us.. ahh it would be great if there was an analysis, but there was just this jump scare of french voices"
movies In the mood for a good cry recommend,zdWNoNdkmuA,Absolutely. Well chosen!!!
movies In the mood for a good cry recommend,zdWNoNdkmuA,why is it so pivotal??
movies In the mood for a good cry recommend,zdWNoNdkmuA,It's not pivotal. It just summarizes the movie.
movies In the mood for a good cry recommend,zdWNoNdkmuA,"Well, every scene in the film with this soundtrack basically summarizes the film. I think it was overdone."
movies In the mood for a good cry recommend,zdWNoNdkmuA,"""We will never be like them"""
movies In the mood for a good cry recommend,zdWNoNdkmuA,buscaba esta escena en particular :)
movies In the mood for a good cry recommend,zdWNoNdkmuA,Un très beau film
movies In the mood for a good cry recommend,zdWNoNdkmuA,film meraviglioso
movies In the mood for a good cry recommend,zdWNoNdkmuA,Women must hate that as amazing and beautiful as they can be - they are always beaten out by art like this
movies In the mood for a good cry recommend,zdWNoNdkmuA,What?
movies In the mood for a good cry recommend,zdWNoNdkmuA,When Tony Leung's wife in the movie comes in the room...notice how her hand and arms gently pressed on the back of Maggie Cheung's husband! That says there is something fishy going on between the two. 😉
movies In the mood for a good cry recommend,zdWNoNdkmuA,My favorite movie
movies In the mood for a good cry recommend,zdWNoNdkmuA,please tell me you didn't watch it in French..:(
movies In the mood for a good cry recommend,zdWNoNdkmuA,"I am french, I didn't don't worry. You can sleep in peace."
movies In the mood for a good cry recommend,zdWNoNdkmuA,Why can't the French read subtitles. Dubbing this film is like smearing shit on a Vermeer painting.
movies In the mood for a good cry recommend,zdWNoNdkmuA,The french completely takes you out of the films setting
movies In the mood for a good cry recommend,zdWNoNdkmuA,Super
movies In the mood for a good cry recommend,zdWNoNdkmuA,its French but sound very suitable.
movies In the mood for a good cry recommend,zdWNoNdkmuA,adesso prova a sognare
movies In the mood for a good cry recommend,zdWNoNdkmuA,Oh non ! En français 🤣
movies In the mood for a good cry recommend,zdWNoNdkmuA,This is not Cantonese
movies In the mood for a good cry recommend,zdWNoNdkmuA,it's in French
movies In the mood for a good cry recommend,zdWNoNdkmuA,Mandarin.
movies In the mood for a good cry recommend,zdWNoNdkmuA," @Exploring Beyond  Haha, that's funny!!"
movies In the mood for a good cry recommend,zdWNoNdkmuA,why did you have to ruin the video with the dubbing? Can they not read in france?
movies In the mood for a good cry recommend,zdWNoNdkmuA,I couldn't understand this scene.🌷🌷 Please anyone can help me?
movies In the mood for a good cry recommend,zdWNoNdkmuA,Why in French?? Dubbing sucks
movies In the mood for a good cry recommend,zdWNoNdkmuA,....... 👉 2046
movies In the mood for a good cry recommend,3EVRFhd9RCs,Omg finally nung Isang araw pa ako naghahanap ng full movie neto..namimiss ko kc panoorin..thank u for uploading 🤗
movies In the mood for a good cry recommend,3EVRFhd9RCs,"eto ung tumatak saken na movie ni richard at KC mygoddddd. at tsaka ung when i met you, sana magkaron pa ulit sila ng Movie bagay na bagay sila Onscreen 😍😘"
movies In the mood for a good cry recommend,3EVRFhd9RCs,"One of my favourites.. Di ko na maalala kung ilang beses ko itong pinanood sa CD.. Hehehe.. Love KC and Richard LoveTeam, 💖"
movies In the mood for a good cry recommend,3EVRFhd9RCs,Ito yung unang movie ni Kč tapos yung when I meet you love it❤️
movies In the mood for a good cry recommend,3EVRFhd9RCs,Di ako nagsasawang ulitin to! iba chemistry nila! Sana magkaron sila ulit ng movie! 😊❤️
movies In the mood for a good cry recommend,3EVRFhd9RCs,ako din❤️❤️
movies In the mood for a good cry recommend,3EVRFhd9RCs,ako din 😍
movies In the mood for a good cry recommend,3EVRFhd9RCs,"Ahhh my fave!!! Thank you for uploading this, Star Cinema! 💙"
movies In the mood for a good cry recommend,3EVRFhd9RCs,Buti naman meron na. Tagal kong hinanap full movie na to. ❤
movies In the mood for a good cry recommend,3EVRFhd9RCs,eto ung Inaabangan ko Omg thankyou Abs Cbn . the best talaga kayoooo😘❤️❤️❤️
movies In the mood for a good cry recommend,3EVRFhd9RCs,Nakakamiss shows ni KC
movies In the mood for a good cry recommend,3EVRFhd9RCs,"Salamat sa pag upload,more movie's pa po 💗💗💗💗"
movies In the mood for a good cry recommend,3EVRFhd9RCs,Thank you Star Cinema & ABS-CBN ❤🖤
movies In the mood for a good cry recommend,3EVRFhd9RCs,the best talaga pag Richard Gutierrez naaaa♥️
movies In the mood for a good cry recommend,3EVRFhd9RCs,We are all waiting for this!!!!! Yeheey! Sa WAKAS! Thankyou so much ! ABS CBN!!
movies In the mood for a good cry recommend,3EVRFhd9RCs,I hope magkaroon to ng HD version kc sobrang hina ng sounds. Maganda yung movie and deserve nyang ilevel up yung quality ng film. Paging po star cinema😊Thank you.
movies In the mood for a good cry recommend,3EVRFhd9RCs,Finally! Na upload nadin sa wakas. Thank youuuu ❤❤❤❤
movies In the mood for a good cry recommend,3EVRFhd9RCs,Thank you so much sa pag upload tagal ko nang hinihintay ito
movies In the mood for a good cry recommend,3EVRFhd9RCs,Ganda rin talaga nitong movie na to ❤❤❤
movies In the mood for a good cry recommend,3EVRFhd9RCs,One of the best🌼🥰
movies In the mood for a good cry recommend,3EVRFhd9RCs,Been waiting for this! Thank you Star Cinema. Sana Piolo-Judy films din upload nio.
movies In the mood for a good cry recommend,3EVRFhd9RCs,Till there was you😊
movies In the mood for a good cry recommend,3EVRFhd9RCs,the best talaga pag Richard Gutierrez naaaa♥️
movies In the mood for a good cry recommend,3EVRFhd9RCs,Kakakilig sobra❤️😍
movies In the mood for a good cry recommend,3EVRFhd9RCs,..oh my Gosh nkkakilig Richard and Kc..😍😊😊
movies In the mood for a good cry recommend,3EVRFhd9RCs,"❤️ Hermosa eleccion 4.FO/elizeid  de mejor 1 (elecciones ) 9.9/10 2 ( culturales ) 9.7/10Son unos de los mejores conciertos, no-puede-ir-pero-de-tan-solo verlosdesde pantalla,, se que estuvoSorprendente ."
movies In the mood for a good cry recommend,3EVRFhd9RCs,Eto ung unang sineng npnuod ko noon ... sobrang idol ko kse c ms kc concepcion
movies In the mood for a good cry recommend,3EVRFhd9RCs,Kaiyak naman to  😭
movies In the mood for a good cry recommend,3EVRFhd9RCs,Sa wakas! Meron na rin dito huhuhu! Salamat Star Cinema! 💗
movies In the mood for a good cry recommend,3EVRFhd9RCs,FINALLY!!!! THANK YOU STAR CINEMA
movies In the mood for a good cry recommend,3EVRFhd9RCs,Been waiting for this full movie
movies In the mood for a good cry recommend,3EVRFhd9RCs,Super fave ko tong movie nato hay. Thank you po
movies In the mood for a good cry recommend,3EVRFhd9RCs,thank for upload full movie❤️❤️
movies In the mood for a good cry recommend,3EVRFhd9RCs,my mother loves this movie
movies In the mood for a good cry recommend,3EVRFhd9RCs,Salamat matagal Kuna inaabangan to...
movies In the mood for a good cry recommend,3EVRFhd9RCs,Ito na Ang inabangan ko sa tagal na ngyun kolang nkita ty....
movies In the mood for a good cry recommend,3EVRFhd9RCs,Sana upload nyo din po yong kay Rico Yan at Judy Ann santos. #Kaytagalkanghinintay ❤ plss full movie.🥰
movies In the mood for a good cry recommend,3EVRFhd9RCs,Thank you...tagal Kung hinintay Ito...maraming Salamat po
movies In the mood for a good cry recommend,3EVRFhd9RCs,Wow nice movie 🍿 ngaun lang ko to napanood ito movie
movies In the mood for a good cry recommend,3EVRFhd9RCs,Yey. Thank you Star Cinema
movies In the mood for a good cry recommend,3EVRFhd9RCs,❤️❤️❤️
movies In the mood for a good cry recommend,3EVRFhd9RCs,In argurably the biggest movie of 2008 in PH
movies about devils recommend,V-9cN3hitzQ,"For more monstrous videos, check out our playlist!: https://www.youtube.com/watch?v=LW52p3mU6oU&list=PLmZTDWJGfRq2DvOwO_8WAbWFpDDrw5XuGWhich of these devils is your favorite? Let us know in the comments below!"
movies about devils recommend,V-9cN3hitzQ,satan from south park
movies about devils recommend,V-9cN3hitzQ,nicky's dad from little nicky
movies about devils recommend,V-9cN3hitzQ,Hi watch mojo
movies about devils recommend,V-9cN3hitzQ,I like Disney Hades
movies about devils recommend,V-9cN3hitzQ,Hi is u the sussy baka?
movies about devils recommend,V-9cN3hitzQ,Stormare!
movies about devils recommend,V-9cN3hitzQ,HAHAHAHAHHA
movies about devils recommend,V-9cN3hitzQ,HAHAHAHAHHAA
movies about devils recommend,V-9cN3hitzQ,HAHAHAHAHAHHAA
movies about devils recommend,V-9cN3hitzQ,AHHAHAHAHAHAHAA
movies about devils recommend,V-9cN3hitzQ,Anybody who has actually READ Greek mythology knows Hades is NOT the Devil.  But it's not the first time Disney has appropriated something and got it completely wrong.
movies about devils recommend,V-9cN3hitzQ,no but you cant deny that hades does feel like a devilish being
movies about devils recommend,V-9cN3hitzQ,"To add extra irony to it: Of all the gods in the ancient Greek pantheon (especially among the big three, Hades and his brothers Zeus and Poseidon), Hades is probably the nicest and most moral by human standards. Perhaps his worst crime was tricking Persephone into marrying him, which is admittedly pretty scummy (though still leagues better than his horndog brothers who thoughtlessly violate anything with a pulse just because they can), but even then Hades is still kind enough to let her leave the underworld for half of each year to visit her mother Demeter, whose happiness at her daughter's return brings spring and whose sadness at her departure brings winter."
movies about devils recommend,V-9cN3hitzQ,"Hades is not the devil. He just rules the Underworld; he doesn't control who goes where. The Underworld consists of The Elysian Fields, Asphodel Fields, and Tartarus (heaven, limbo, and hell, if you need equivalents). Three minor gods, Minos, Rhadamanthus, and Aeacus, are the ones who actually make the decision."
movies about devils recommend,V-9cN3hitzQ,You had me at Asphodel
movies about devils recommend,V-9cN3hitzQ,Viggo Mortensen (The Prophecy) is my top pick as well for conjuring an unbelievably dominating and memorable character for so little screen time.   I'm also a big fan of De Niro (Angel Heart) and Stormare (Constantine) for the same reason:  they somehow stole the show in a few short minutes. Outstanding performances all around.
movies about devils recommend,V-9cN3hitzQ,Thumbs up for The Prophecy.
movies about devils recommend,V-9cN3hitzQ,"You Sir, have a great taste. These are also my Top 3 Picks. ;-)"
movies about devils recommend,V-9cN3hitzQ,Agree
movies about devils recommend,V-9cN3hitzQ,DeNiro used to stand up in the lattice of walkways that crisscrossed the shooting soundstage's ceiling and watch the film being shot. He would click and drum his long fingernails on the metal railings and would not speak with other members of the cast. He put a super creepy vibe in the air that the whole cast could feel. Method Acting.
movies about devils recommend,V-9cN3hitzQ,"Peter Stormare in Constantine is by far my favorite devil depiction in movies, because of just how he acts is how I envision the real devil would act like. Another awesome movie depiction of the devil which sadly wasn't in this is Mephistopheles from Ghost Rider played by Peter Fonda."
movies about devils recommend,V-9cN3hitzQ,Yes! Didn't like the movie myself but I thought Fonda was great as Mephistopheles!
movies about devils recommend,V-9cN3hitzQ,"Hades didn’t belong on this list he’s not technically the devil that’s a Christian bibliography, hades is lord of the underworld in Greek mythology, a totally different sentient being."
movies about devils recommend,V-9cN3hitzQ,"I was about to comment this too. As amazing as he is, he's very different to the devil, I would have put Elizabeth Hurley from Bedazzled in his place."
movies about devils recommend,V-9cN3hitzQ,I agree Hades had no business being on this list because he was never a devil and he was never evil people just were afraid of him because they fear death that's why they were afraid of him most people are afraid of death and that's a normal human behavior
movies about devils recommend,V-9cN3hitzQ, @Beklee Dee  exactly 
movies about devils recommend,V-9cN3hitzQ,"I couldn't agree more, even I am having a hard time believing they thought Hades was a devil."
movies about devils recommend,V-9cN3hitzQ," @Beklee Dee  Or Chernabog from Fantasia, because talk about a creepy devil"
movies about devils recommend,V-9cN3hitzQ, @Gabriela Mallo  oooooh. Thats a great choice!
movies about devils recommend,V-9cN3hitzQ,"Agreed, Hades was never actually evil, he just rules the underworld, which is where the dead go"
movies about devils recommend,V-9cN3hitzQ,"he was definitly inspired by satan tho, he had cults worship him an he ruled greeks version of hell, but in greek mythology i think narcissim represents lucifer more then hades"
movies about devils recommend,V-9cN3hitzQ,I agree with Viggo Mortensen taking number 1.  I was thinking of him the entire video. 
movies about devils recommend,V-9cN3hitzQ,he is a brilliant actor
movies about devils recommend,V-9cN3hitzQ,He was creepy as hell too. (Pardon the pun)
movies about devils recommend,V-9cN3hitzQ,"Agreed, I was going to be pissed if he didn't make the list.  Truly elevated that movie, single-handedly."
movies about devils recommend,V-9cN3hitzQ,I can't believe you didn't say Elizabeth Hurley in the remake of Bedazzled... She would have been in my top five.
movies about devils recommend,V-9cN3hitzQ,"Yeah, why the hell not? She’s like the movie equivalent to Rias Gremory from High School DxD!"
movies about devils recommend,V-9cN3hitzQ,She was good but she basically was the same devil they mentioned from bedazzled other than that she was gender swapped because that bedazzled came out before and he did just as good of a job as she did though he was the original
movies about devils recommend,V-9cN3hitzQ,She's the epitomy of temptation
movies about devils recommend,V-9cN3hitzQ,Agreed!  Liz should have been on the list. She would have been the only female incarnation. The devil would be more inviting if beautiful and bedazzling.
movies about devils recommend,V-9cN3hitzQ,Top 20 when the Devil loses list
movies about devils recommend,V-9cN3hitzQ,"For real tho, her devil had so many layers. Was just thinking about her/that movie few days ago, definitely one of her best performances"
movies about devils recommend,V-9cN3hitzQ,I Love Elizabeth Hurley For The Rest Of My Life . I Loved Her In Bedazzled 
movies about devils recommend,V-9cN3hitzQ,Exactly!
movies about devils recommend,V-9cN3hitzQ,Schwing!!
movies about devils recommend,V-9cN3hitzQ,"Chernabog from Disney's Fantasia deserves an honorable mention. Walt and his team perfectly captured the animated embodiment of who Satan is, and how he treats souls from the underworld. It made no attempt to be child-friendly whatsoever!"
movies about devils recommend,V-9cN3hitzQ,Both Constantine and Prophecy Lucifers are my top two favorites EVER!!!
movies about devils recommend,V-9cN3hitzQ,"I've got issues with putting Hades on this list, because he's the God of the Underworld, not the Devil...two totally different things here, and Hades is actually one of the nicer Olympian gods/goddesses"
movies about devils recommend,V-9cN3hitzQ,"Sooo, disagree heavily with Hades on the list. Even in the disney version. Hades was not the Greek version of the devil. There was plenty of other options to put in that slot."
movies about devils recommend,V-9cN3hitzQ,"hades:*doesn't cheat on his wife* *is the god of the underworld not dead"" ""genially one of  of the better Olympians""christians: underworld? so the devil?"
movies about devils recommend,V-9cN3hitzQ,He did kinda….kidnap his wife….But very valid points compared to Zeus’ deeds
movies about devils recommend,V-9cN3hitzQ," @Luna Organa  Well, kidnapping someone’s bride was less frowned upon in Ancient Greece, and depending on what version you read, Zeus actually okayed the kidnapping in the first place, behind Demeter’s back (aka, the og helicopter parent)"
movies about devils recommend,V-9cN3hitzQ,"Hades did cheat on Persephone, twice if not more, but because of Adonis - I’d like to think they have an open marriage"
movies about devils recommend,V-9cN3hitzQ,"Hades is not the devil, He is a god"
movies about devils recommend,V-9cN3hitzQ," @laura lugo  yes, Hades is a god"
movies about devils recommend,V-9cN3hitzQ, @Luna Organa  She's also his niece!
movies about devils recommend,V-9cN3hitzQ, @Elizabeththegreatest  And Hera is Zeus Sister. They are all messed up on that one.
movies about devils recommend,V-9cN3hitzQ," @drakmendoa  In fact, Herc isn't Hera's son, he's the product of Zeus's affair with Alceme!"
movies about devils recommend,V-9cN3hitzQ," @Elizabeththegreatest  I did not say anything different. o.ODoesn't change the fact, that Hera is the sister of Zeus."
movies about devils recommend,V-9cN3hitzQ,Was waiting for Liz Hurley's portrayal to be mentioned :(
movies about devils recommend,V-9cN3hitzQ,"Me too honestly, I had no idea it was a remake"
movies about devils recommend,V-9cN3hitzQ,and me
movies about devils recommend,V-9cN3hitzQ,Thank you! That was the first one i thought of
movies about devils recommend,V-9cN3hitzQ,"The Prophecy (or God´s Army here in Germany) is one of my favourites. I mean C´mon, Viggo Mortensen as Lucifer and Christopher Walken as Gabriel!"
movies about devils recommend,V-9cN3hitzQ,"Hades wasnt like The devil he just was god of all dead, he ruled heaven and hell, his job was not let dead people out and alive people in"
movies about devils recommend,V-9cN3hitzQ,Had to scroll too much for this!
movies about devils recommend,V-9cN3hitzQ,Thank you.. I was kinda thrown by his inclusion on this list.
movies about devils recommend,V-9cN3hitzQ,"I'm content with ""Constantine"" being number 3, because Viggo did make an amazing devil in ""Prophecy."" What I'm disappointed about is that the devil from ""The Last Temptation of Christ"" didn't even make the list. The devil embodied by an innocent-looking and sounding little girl? I got chills the first time I ever saw that movie because I knew instantly who 'she' really was, and it was such a great twist. It was also a reminder that evil can come in the most unexpected of packages."
movies about devils recommend,V-9cN3hitzQ,Yes Viggo was amazing with his few short moments. Calm but creepy and intimidating in such a quiet way.  Tim Curry is solid #2 for me. He scared me so badly in that role as a kid.
movies about devils recommend,V-9cN3hitzQ,Satan from 'South Park' voiced by Trey Parker.
movies about devils recommend,V-9cN3hitzQ,"Hades is not the devil in any way, he is just the god of death"
movies about devils recommend,V-9cN3hitzQ,I agree. replace that with Clarence Williams III in Tales From the Hood.
movies about devils recommend,V-9cN3hitzQ," @Chris Rose  Yes, you are right"
movies about devils recommend,V-9cN3hitzQ,"Before ever seeing the movie, in my mind as a kid, I always pictured the devil to look EXACTLY how Tim Curry was designed in Legend. When I first saw that movie it was like they ripped the image straight from my head."
movies about devils recommend,V-9cN3hitzQ,"I'm so glad you topped the list with my personal favorite.  Viggo stole the entire movie with his protrayal, the writing was masterful and the acting full of malice and hate and... well... evil.  I don't know that anyone else has ever captured the role as perfectly as that. His speech about humanity is chilling and magnificent and, quite frankly, Viggo Mortensen's Lucifer alone makes the movie worth watching."
movies about devils recommend,V-9cN3hitzQ,Yes…Angel Heart one of my very favorites…it was such a different movie when it came out .
movies about devils recommend,V-9cN3hitzQ,Viggo Mortensen in The Prophecy is truly unsettling and yeah it’s Viggo Mortensen.
movies about devils recommend,V-9cN3hitzQ,"Y'all missed the devil in Tales From the Hood. He was something, plus funny as ever. The actor that played him passed away like a month ago."
movies about devils recommend,V-9cN3hitzQ,Viggo Mortensen( prophecy) is the best by far. 
movies about devils recommend,V-9cN3hitzQ,"I was practically salivating to comment: Viggo Mortensen as Lucifer in Prophecy. I was sure he'd be overlooked, but thank Dog I watched till the end. Great list and the best Devil is at #1."
movies about devils recommend,V-9cN3hitzQ,"Very, very disappointed not to see George Burns as Harry O. Tophet in ""Oh God, You Devil"" on this list."
movies about devils recommend,V-9cN3hitzQ,"YES! I'm so glad Viggo Mortensen's portrayal got recognized in this video, at #1 no less. I might've liked to have seen Daniel Radcliffe's Iggy Parrish in ""Horns"" be on this list but overall, I'm satisfied with the top picks."
movies about devils recommend,V-9cN3hitzQ,The one on the movie Legend was the best looking Devil
movies about devils recommend,V-9cN3hitzQ,Angel Heart is such an underated movie!!  Tim Curry's Darkness was my favorite.
movies about devils recommend,V-9cN3hitzQ,I just realized would Night on Bald Mountain's devil be on this list? I know that one was kind of creepy when I was young
movies about devils recommend,V-9cN3hitzQ,"""Devil's Advocate"" is one of my favorites"
movies about devils recommend,V-9cN3hitzQ,"Viggo in Prophecy was my favorite as well, followed closely by Peter Storemare in Constantine."
movies about devils recommend,V-9cN3hitzQ,"Damn, no Clarence Williams III? He traumatized me. RIP."
movies about devils recommend,V-9cN3hitzQ,"Sees thumbnail, likes video. My favorites are definitely the ones played by Tom Waits, Harvey Keitel, Peter Stomare, Tim Currey, Robert DeNiro, Al Pacino, and the ones shown in the movies ""South Park: Bigger, Longer, Uncut"", ""The VVitch"", ""Tenacious D"", and also a shout-out to ""Time Bandits""."
movies about devils recommend,V-9cN3hitzQ,The most scariest was the one you're never seen in Rosemary's Baby
movies about devils recommend,V-9cN3hitzQ,Honestly I loved the ranking for each one of these devils I still need to see the Robert de Niro devil but I have seen the prophecy devil and I freaking love to have how little scenery he needed but he still exude in charisma and the definite effects of being a devil he's truly one of my top favorite devils
movies about devils recommend,V-9cN3hitzQ,"Ive been saying it for years, the prophecy is an amazing movie."
movies about devils recommend,V-9cN3hitzQ,"I hoped for Malcolm McDowell's Devil from ""Suing the Devil"" to be on the list. His court speech is a masterpiece."
movies about devils recommend,ntesLFSV5pk,"Viggo’s was excellent, but Peter Stormare takes the win for me in Constantine.  He’s got ten minutes of screen time to show you why he’s the most terrifying thing you can imagine, and he pulls it off effortlessly, without the benefit of an entire film to do it."
movies about devils recommend,ntesLFSV5pk,"Dave Grohl is how everyone want's the devil to be an absolute metalhead. Al Pacino was perfect as the sardonic devil. Peter Stormare was perfect as the sadistic almost playful devil yet extremely intimidating. Viggo Mortensen......is just perfect lol the voice, the delivery, the darkness, the creepy one-liners etc..."
movies about devils recommend,ntesLFSV5pk,AL Pacino’s portrayal is the most biblically accurate of how Satan operates.
movies about devils recommend,ntesLFSV5pk,Lol
movies about devils recommend,ntesLFSV5pk,I'm just getting warmed up
movies about devils recommend,ntesLFSV5pk,cadkls the edge is extreme
movies about devils recommend,ntesLFSV5pk, @Goat   Extremely cringeworthy.  Let's hope he doesn't cut himself on that razor-sharp edge
movies about devils recommend,ntesLFSV5pk, @cadkls  you clearly haven't actually done proper research
movies about devils recommend,ntesLFSV5pk,"It's personally my favorite, because it gets deeper into what meaning of the devil is, especially to human nature. It's not horror, or grotesque, dangerous in it's own form, it his influence, and the choices you make. But then again, that's more personal, and I think that's something that scares a lot more people.Sure, I love a lot of these devils, some because of their costumes and look, or their menacing forms and energy, but I personally love the idea of a devil where it's not about the devil, but about their influence on other people.Like with the kid who said 'screw you',  instead of hitting him with a bus, give him the choice to run over someone else to get himself away or get out his anger out on.I personally find the idea of the devil intriguing, I'm not a believer in God or the Devil, but I believe in choices, and find it interesting in what people consider good or evil, and how I sometimes miss the grey areas in this."
movies about devils recommend,ntesLFSV5pk,Terry Killa that’s extremely racist....
movies about devils recommend,ntesLFSV5pk,Also the best
